location,reviewer_name,is_local_guide,contributor_info,rating,time,text,likes,has_photo,owner_response,semi_clean_text,final_text,wordcloud_text,sentiment,aspects
Batam Centre Ferry Terminal,I Made Kasa Astawa,True,Local Guide · 538 ulasan · 668 foto,3 bintang,8 tahun lalu,"Des 2017, masih terasa timpang kalau mau membandingkan dengan Harbour Front. Tapi kalau mau dibandingkan dengan pelabuhan yang lain di Batam.... Ya.. masih ok lah :)
Apalagi kalau sudah musim liburan gini, terasa sekali kalau pelabuhan ini perlu dikembangkan. Mudah-mudahan dengan semangat masyarakat Batam yang sadar berwisata fasilitas ini akan semakin baik.",0,False,,des masih terasa timpang kalau mau membandingkan dengan harbour front tapi kalau mau dibandingkan dengan pelabuhan yang lain di batam ya masih ok lah apalagi kalau sudah musim liburan gini terasa sekali kalau pelabuhan ini perlu dikembangkan mudah mudahan dengan semangat masyarakat batam yang sadar berwisata fasilitas ini akan semakin baik,des asa timpang banding front banding lah musim libur gin asa kembang mudah mudah semangat masyarakat sadar wisata fasilitas makin baik,des terasa timpang membandingkan front dibandingkan lah musim liburan gini terasa dikembangkan mudah mudahan semangat masyarakat sadar berwisata fasilitas semakin baik,NETRAL,['Fasilitas']
Batam Centre Ferry Terminal,Rizky Andhika,True,Local Guide · 256 ulasan · 382 foto,1 bintang,8 tahun lalu,Kejadian anarkis yang di lakukan driver taksi pangkalan mencoreng reputasi,0,False,,kejadian anarkis yang di lakukan driver taksi pangkalan mencoreng reputasi,jadi anarkis laku driver pangkal coreng reputasi,kejadian anarkis lakukan driver pangkalan mencoreng reputasi,NEGATIF,['Umum/Lainnya']
Batam Centre Ferry Terminal,Bang Haji (Warung umi lampung),True,Local Guide · 33 ulasan · 50 foto,4 bintang,3 tahun lalu,Untuk yang mau nebrang dari batam ke malaysia atau pun ke singapur guya,0,False,,untuk yang mau nebrang dari batam ke malaysia atau pun ke singapur guya,nebrang singapur guya,nebrang singapur guya,POSITIF,['Umum/Lainnya']
Batam Centre Ferry Terminal,femixsukri,True,Local Guide · 62 ulasan · 75 foto,5 bintang,4 tahun lalu,Tempat yang bagus untuk berpergian ke Singapura dan Malaysia,0,False,,tempat yang bagus untuk berpergian ke singapura dan malaysia,bagus pergi,bagus berpergian,POSITIF,['Umum/Lainnya']
Batam Centre Ferry Terminal,arnoviyon nugraha,True,Local Guide · 373 ulasan · 297 foto,5 bintang,Diedit 8 tahun lalu,Waktu aku pulang dari singapore,0,False,,waktu aku pulang dari singapore,pulang,pulang,POSITIF,['Umum/Lainnya']
Batam Centre Ferry Terminal,Rusli Dani,True,Local Guide · 35 ulasan · 28 foto,5 bintang,3 tahun lalu,Baik,0,False,,baik,baik,baik,POSITIF,['Umum/Lainnya']
Batam Centre Ferry Terminal,Channel YouTube LAMBE MUNCIS,True,Local Guide · 2.184 ulasan · 4.554 foto,3 bintang,8 tahun lalu,Pelabuhan yang terhubung langsung dengan Mega mall sangat memudahkan penumpang.,0,False,,pelabuhan yang terhubung langsung dengan mega mall sangat memudahkan penumpang,hubung langsung mega mudah,terhubung langsung mega memudahkan,NETRAL,['Umum/Lainnya']
Batam Centre Ferry Terminal,Suci Rianda,False,11 ulasan · 2 foto,5 bintang,7 tahun lalu,Paling komplit kalo mau ke pelabuhan sekalian. Ngemall,1,True,,paling komplit kalo mau ke pelabuhan sekalian ngemall,komplit sekali ngemall,komplit sekalian ngemall,POSITIF,['Umum/Lainnya']
Batam Centre Ferry Terminal,Catur Setia Handaya,True,Local Guide · 93 ulasan · 139 foto,4 bintang,4 tahun lalu,Pernah antar pesanan kesini,3,False,,pernah antar pesanan kesini,antar pesan kesini,antar pesanan kesini,POSITIF,['Tiket']
Harbour Bay Ferry Terminal,Roy SADO,True,Local Guide · 118 ulasan · 564 foto,5 bintang,5 tahun lalu,"Nice place for port from jeety ferry, becus in inside have coffe store for rileks and also near to hotel..and if u come late to here can eat also in beside, have nasi padang also others...",1,True,,error 500 (server error)!!1500.that’s an error.there was an error. please try again later.that’s all we know.,error 500 server error 1500 that s error there error please try later that s know,error 500 (server error)!!1500.that’s error.there error. please try later.that’s know.,POSITIF,['Umum/Lainnya']
Harbour Bay Ferry Terminal,Muhammad Frederiyk,True,Local Guide · 44 ulasan · 4 foto,5 bintang,4 tahun lalu,Suka view seberang nya,1,True,,suka view seberang nya,suka view seberang,suka view seberang,POSITIF,['Umum/Lainnya']
Harbour Bay Ferry Terminal,abu bakar mohd nor,True,Local Guide · 165 ulasan,4 bintang,3 tahun lalu,"Decent ferry with friendly staff. Ferry terminal in JB Stulang sucks, but nice in Batam.",0,False,,error 500 (server error)!!1500.that’s an error.there was an error. please try again later.that’s all we know.,error 500 server error 1500 that s error there error please try later that s know,error 500 (server error)!!1500.that’s error.there error. please try later.that’s know.,POSITIF,['Umum/Lainnya']
Harbour Bay Ferry Terminal,zenzora,True,Local Guide · 15 ulasan · 4 foto,5 bintang,Diedit 3 tahun lalu,Its nice place and there are mall and hotel too near seafood and sea so recomanded for travelers,1,False,,error 500 (server error)!!1500.that’s an error.there was an error. please try again later.that’s all we know.,error 500 server error 1500 that s error there error please try later that s know,error 500 (server error)!!1500.that’s error.there error. please try later.that’s know.,POSITIF,['Umum/Lainnya']
Harbour Bay Ferry Terminal,Noval Reza,True,Local Guide · 58 ulasan · 33 foto,3 bintang,5 tahun lalu,"Salah satu pelabuhan penyeberangan utama di Batam selain pelabuhan Sekupang. Sebelum pandemi, pelabuhan ini sangat ramai baik oleh penumpang maupu  oleh aktivitas bisnis dan wisata.

Namun setelah pandemi, layanan pelabuhan ini sepeti kolaps, servis tetap berjalan namun sangat minim. Penerangan kurang, eskalator mati (mgkin utk penghematan) and the worse is toilet, jorok, rusak & tidak ada petugas yg membersihkan (yes, the 3 star is for the toilet).

Oh ya..selama pandemi jadwal penyeberangan ke TBK menjadi 3 kali sehari yaitu jam 09.00, 15.00 dan 17.00.",0,False,,salah satu pelabuhan penyeberangan utama di batam selain pelabuhan sekupang sebelum pandemi pelabuhan ini sangat ramai baik oleh penumpang maupu oleh aktivitas bisnis dan wisata namun setelah pandemi layanan pelabuhan ini sepeti kolaps servis tetap berjalan namun sangat minim penerangan kurang eskalator mati mgkin utk penghematan and the worse is toilet jorok rusak tidak ada petugas yg membersihkan yes the star is for the toilet oh ya selama pandemi jadwal penyeberangan ke tbk menjadi kali sehari yaitu jam dan,utama pandemi ramai baik maupu aktivitas bisnis wisata pandemi layan sepet kolaps servis tetap jalan minim terang kurang eskalator mati mgkin utk hemat worse toilet jorok rusak tugas bersih yes star toilet lama pandemi jadwal tbk jadi hari,utama pandemi ramai baik maupu aktivitas bisnis wisata pandemi layanan sepeti kolaps servis tetap berjalan minim penerangan kurang eskalator mati mgkin utk penghematan worse toilet jorok rusak petugas membersihkan yes star toilet selama pandemi jadwal tbk menjadi sehari,NETRAL,"['Fasilitas', 'Kebersihan', 'Akses', 'Tiket', 'Kenyamanan']"
Harbour Bay Ferry Terminal,Gobi Nath,False,6 ulasan,1 bintang,2 tahun lalu,Upstair still aircond not repaired. Poor service. Cannot get chance to enjoy  upper boat view. Not recommended at all,0,False,,error 500 (server error)!!1500.that’s an error.there was an error. please try again later.that’s all we know.,error 500 server error 1500 that s error there error please try later that s know,error 500 (server error)!!1500.that’s error.there error. please try later.that’s know.,POSITIF,['Umum/Lainnya']
Harbour Bay Ferry Terminal,Gerys Adhanisal,True,Local Guide · 51 ulasan · 87 foto,4 bintang,8 tahun lalu,Bersih dan Nyaman,0,False,,bersih dan nyaman,bersih nyaman,bersih nyaman,POSITIF,"['Kebersihan', 'Kenyamanan', 'Keamanan']"
Harbour Bay Ferry Terminal,Dedy Irawan,False,2 ulasan · 1 foto,1 bintang,setahun lalu,"T
Peraturan imigrasi ribet, padahal sudah beli tiket pulang pergi melalui pelabuhan harborbay. Karena ktp medan.tidak dizin kan masuk, dan anehnya lagi , karena baru pertama kali lewat harbourbay,",0,False,,t peraturan imigrasi ribet padahal sudah beli tiket pulang pergi melalui pelabuhan harborbay karena ktp medan tidak dizin kan masuk dan anehnya lagi karena baru pertama kali lewat harbourbay,t atur imigrasi ribet pulang lalu harborbay ktp medan dizin aneh baru pertama lewat harbourbay,t peraturan imigrasi ribet pulang melalui harborbay ktp medan dizin anehnya baru pertama lewat harbourbay,POSITIF,['Imigrasi']
Harbour Bay Ferry Terminal,MAS SUY,True,Local Guide · 217 ulasan · 610 foto,5 bintang,setahun lalu,Kereen bersih mewah tertib,0,False,,kereen bersih mewah tertib,kereen bersih mewah tertib,kereen bersih mewah tertib,POSITIF,['Kebersihan']
Harbour Bay Ferry Terminal,Kenrick Lam,False,180 ulasan · 15 foto,4 bintang,7 tahun lalu,"Still under construction so some of the facilities are not yet up and running. Quite a bit of development is going on in the area, so most of the malls and hotels right next to the terminal are yet to begin functioning. Quieter than Batam Central, so queues are less of a problem.",0,False,,error 500 (server error)!!1500.that’s an error.there was an error. please try again later.that’s all we know.,error 500 server error 1500 that s error there error please try later that s know,error 500 (server error)!!1500.that’s error.there error. please try later.that’s know.,POSITIF,['Umum/Lainnya']
Harbour Bay Ferry Terminal,AGALIVIR Asotnes,True,Local Guide · 631 ulasan · 2.627 foto,4 bintang,9 tahun lalu,Very clean and confortable,0,False,,error 500 (server error)!!1500.that’s an error.there was an error. please try again later.that’s all we know.,error 500 server error 1500 that s error there error please try later that s know,error 500 (server error)!!1500.that’s error.there error. please try later.that’s know.,POSITIF,['Umum/Lainnya']
Harbour Bay Ferry Terminal,Suhaibi,True,Local Guide · 4 ulasan · 39 foto,5 bintang,3 tahun lalu,Joging,0,False,,error 500 (server error)!!1500.that’s an error.there was an error. please try again later.that’s all we know.,error 500 server error 1500 that s error there error please try later that s know,error 500 (server error)!!1500.that’s error.there error. please try later.that’s know.,POSITIF,['Umum/Lainnya']
Harbour Bay Ferry Terminal,Janice Teo,True,Local Guide · 40 ulasan · 50 foto,5 bintang,8 tahun lalu,"Clean Terminal which is close to city centre. Like how it is not congested and comfortably air conditioned.

Sim cards can be found in the terminal.",1,True,,error 500 (server error)!!1500.that’s an error.there was an error. please try again later.that’s all we know.,error 500 server error 1500 that s error there error please try later that s know,error 500 (server error)!!1500.that’s error.there error. please try later.that’s know.,POSITIF,['Umum/Lainnya']
Harbour Bay Ferry Terminal,maulani yulian,True,Local Guide · 24 ulasan · 10 foto,5 bintang,5 tahun lalu,"nyaman, bersih",0,False,,nyaman bersih,nyaman bersih,nyaman bersih,POSITIF,"['Kebersihan', 'Kenyamanan', 'Keamanan']"
Harbour Bay Ferry Terminal,Rudi Malinta,False,13 ulasan,4 bintang,3 tahun lalu,Pelabuhan internasional,0,False,,pelabuhan internasional,,,POSITIF,['Umum/Lainnya']
Harbour Bay Ferry Terminal,Fitrah Ariadi,False,3 ulasan · 12 foto,3 bintang,setahun lalu,"Tolong beri
Sign diluar atau dibawah marriot biar mudah cari tempatnya!",0,False,,tolong beri sign diluar atau dibawah marriot biar mudah cari tempatnya,sign luar bawah marriot mudah cari,sign diluar dibawah marriot mudah cari,NETRAL,['Umum/Lainnya']
Harbour Bay Ferry Terminal,K L CHUA,True,Local Guide · 9 ulasan · 50 foto,5 bintang,7 tahun lalu,"Not very crowded. Simply love the Roti'O there. Coming out from the ferry, there are foodstalls selling wide variety of food. Many hotels nearby, many choices within walking distance only.",1,True,,error 500 (server error)!!1500.that’s an error.there was an error. please try again later.that’s all we know.,error 500 server error 1500 that s error there error please try later that s know,error 500 (server error)!!1500.that’s error.there error. please try later.that’s know.,POSITIF,['Umum/Lainnya']
Harbour Bay Ferry Terminal,Dafit Yansen,True,Local Guide · 109 ulasan · 401 foto,5 bintang,setahun lalu,Tempat asri dan bersih,0,False,,tempat asri dan bersih,asri bersih,asri bersih,POSITIF,['Kebersihan']
Harbour Bay Ferry Terminal,Yosi Charly,True,Local Guide · 102 ulasan · 53 foto,3 bintang,8 tahun lalu,Penumpang ga diizinin masuk keruang tunggu sampe kapalnya udah nyandar di pelabuhan,0,False,,penumpang tidak diizinin masuk keruang tunggu sampe kapalnya udah nyandar di pelabuhan,diizinin ruang sampe kapal udah nyandar,diizinin keruang sampe kapalnya udah nyandar,NETRAL,"['Harga', 'Tiket']"
Harbour Bay Ferry Terminal,Anatoly Setia,True,Local Guide · 11 ulasan · 50 foto,2 bintang,setahun lalu,"The waiting room is too small, not proper, and not always open. immigration is not always available. very poor/stupid design of waiting room where they place smoking room inside the waiting room. the cigarettes fume is terrible!!",0,False,,error 500 (server error)!!1500.that’s an error.there was an error. please try again later.that’s all we know.,error 500 server error 1500 that s error there error please try later that s know,error 500 (server error)!!1500.that’s error.there error. please try later.that’s know.,POSITIF,['Umum/Lainnya']
Harbour Bay Ferry Terminal,Suryanti Agustina,True,Local Guide · 100 ulasan · 241 foto,5 bintang,4 tahun lalu,"Ramai lagi harbour bay ferry setelah covid reda, alhamdulillah",1,True,,ramai lagi harbour bay ferry setelah covid reda alhamdulillah,ramai covid reda alhamdulillah,ramai covid reda alhamdulillah,POSITIF,['Kenyamanan']
Harbour Bay Ferry Terminal,Edy Susanto,True,Local Guide · 249 ulasan · 79 foto,5 bintang,Diedit 7 tahun lalu,Batam,0,False,,batam,,,POSITIF,['Umum/Lainnya']
Harbour Bay Ferry Terminal,Noor HezAin,True,Local Guide · 306 ulasan · 947 foto,3 bintang,6 tahun lalu,"There's Starbuck to sip down coffee or have a slice of cake while u wait for your ferry. There's other food choices too. In the same building itself, Marriot Hotel will be operational soon.",1,True,,error 500 (server error)!!1500.that’s an error.there was an error. please try again later.that’s all we know.,error 500 server error 1500 that s error there error please try later that s know,error 500 (server error)!!1500.that’s error.there error. please try later.that’s know.,POSITIF,['Umum/Lainnya']
Harbour Bay Ferry Terminal,Christien Monica,True,Local Guide · 37 ulasan · 15 foto,5 bintang,8 tahun lalu,Good ferry terminal,0,False,,error 500 (server error)!!1500.that’s an error.there was an error. please try again later.that’s all we know.,error 500 server error 1500 that s error there error please try later that s know,error 500 (server error)!!1500.that’s error.there error. please try later.that’s know.,POSITIF,['Umum/Lainnya']
Harbour Bay Ferry Terminal,Hey its MA,True,Local Guide · 51 ulasan · 45 foto,1 bintang,5 tahun lalu,"Bagus tapi petugas covid nya nyolot nauzubillah saat saya menanyakan surat edaran yang menyatakan anak di bawah umur 10 tahun wajib melampirkan surat kesehatan. Petugas menjawab; menanyakan surat edaran biar apa? Biar pintar ?. Disuruh ke agen tiket minta surat kesehatan untuk ponakan umur 9 tahun. Sudah ke agen tiket berkali kali tapi agen tiket nya menginformasi bahwa itu tidak benar, anak di atas 10 tahun baru wajib surat kesehatan. Sebelumnya keluar masuk batam dalam waktu dekat tidak ada masalah kecuali hari ini. Lucu nya petugas covid tidak bisa menjawab dan semakin nyolot kalo tidak ada surat tidak boleh keluar Batam naik ferry sampe manggil security untuk handle kita padahal saya cuma menanyakan surat edaran & menyampaikan informasi dari agen tiket. Security menyarankan ikutin saja perintah petugas covid. Agen tiket terpaksa menuliskan data ponakan saya tanpa cek tensi untuk mengeluarkan surat kesehatan demi mempercepat keadaan karena takut di tinggal kapal. Saya lupa nama petugas nya siapa. Tapi 2 perempuan yang satu pake kacamata yang paling nyolot yang bertugas hari ini tanggal 26/04/21 pukul 2:30 siang. Buat yang berpergian dengan anak di bawah 10 tahun, saya sarankan untuk mengumpulkan bukti edaran yang menyatakan anak di bawah 10 tahun wajib surat kesehatan saat hendak keluar area pulau batam. Jika suatu saat terjadi atau bertemu dengan petugas covid yang sama, bisa sebagai bukti.",0,False,,bagus tapi petugas covid nya nyolot nauzubillah saat saya menanyakan surat edaran yang menyatakan anak di bawah umur tahun wajib melampirkan surat kesehatan petugas menjawab menanyakan surat edaran biar apa biar pintar disuruh ke agen tiket minta surat kesehatan untuk ponakan umur tahun sudah ke agen tiket berkali kali tapi agen tiket nya menginformasi bahwa itu tidak benar anak di atas tahun baru wajib surat kesehatan sebelumnya keluar masuk batam dalam waktu dekat tidak ada masalah kecuali hari ini lucu nya petugas covid tidak bisa menjawab dan semakin nyolot kalo tidak ada surat tidak boleh keluar batam naik ferry sampe manggil security untuk handle kita padahal saya cuma menanyakan surat edaran menyampaikan informasi dari agen tiket security menyarankan ikutin saja perintah petugas covid agen tiket terpaksa menuliskan data ponakan saya tanpa cek tensi untuk mengeluarkan surat kesehatan demi mempercepat keadaan karena takut di tinggal kapal saya lupa nama petugas nya siapa tapi perempuan yang satu pake kacamata yang paling nyolot yang bertugas hari ini tanggal pukul siang buat yang berpergian dengan anak di bawah tahun saya sarankan untuk mengumpulkan bukti edaran yang menyatakan anak di bawah tahun wajib surat kesehatan saat hendak keluar area pulau batam jika suatu saat terjadi atau bertemu dengan petugas covid yang sama bisa sebagai bukti,bagus tugas covid nyolot nauzubillah tanya surat edar nyata anak umur lampir surat sehat tugas jawab tanya surat edar pintar suruh agen surat sehat ponakan umur agen kali agen informasi anak baru surat sehat belum dekat masalah lucu tugas covid jawab makin nyolot surat sampe manggil security handle tanya surat edar sampai informasi agen security saran ikutin perintah tugas covid agen paksa tulis data ponakan cek tensi keluar surat sehat cepat ada takut tinggal lupa nama tugas perempuan pake kacamata nyolot tugas tanggal pukul siang pergi anak saran kumpul bukti edar nyata anak surat sehat hendak suatu jadi temu tugas covid sama bukti,bagus petugas covid nyolot nauzubillah menanyakan surat edaran menyatakan anak umur melampirkan surat kesehatan petugas menjawab menanyakan surat edaran pintar disuruh agen surat kesehatan ponakan umur agen berkali agen menginformasi anak baru surat kesehatan sebelumnya dekat masalah lucu petugas covid menjawab semakin nyolot surat sampe manggil security handle menanyakan surat edaran menyampaikan informasi agen security menyarankan ikutin perintah petugas covid agen terpaksa menuliskan data ponakan cek tensi mengeluarkan surat kesehatan mempercepat keadaan takut tinggal lupa nama petugas perempuan pake kacamata nyolot bertugas tanggal pukul siang berpergian anak sarankan mengumpulkan bukti edaran menyatakan anak surat kesehatan hendak suatu terjadi bertemu petugas covid sama bukti,NEGATIF,"['Fasilitas', 'Tiket', 'Keamanan']"
